cik_str,ticker,title
1722926,ASLN,ASLAN Pharmaceuticals Ltd
1722964,YMAB,"Y-mAbs Therapeutics, Inc."
1722992,SMTA,SMTA Liquidating Trust
1723069,TLSA,Tiziana Life Sciences plc
1723089,APY,ChampionX Corp
1723089,CHX,ChampionX Corp
1723128,AMRX,"Amneal Pharmaceuticals, Inc."
1723141,FQJR,FUQIN FINTECH LTD
1723187,LHIL,Leader Hill Corp
1723580,OPES,Opes Acquisition Corp.
1723580,OPESU,Opes Acquisition Corp.
1723580,OPESW,Opes Acquisition Corp.
1723596,CLBK,"Columbia Financial, Inc."
1723648,CRSA,Crescent Acquisition Corp
1723648,CRSAU,Crescent Acquisition Corp
1723648,CRSAW,Crescent Acquisition Corp
1723690,BILI,Bilibili Inc.
1723866,SIC,"Select Interior Concepts, Inc."
1723935,STG,Sunlands Technology Group
1723980,SXTC,"China SXT Pharmaceuticals, Inc."
1724001,AEXL,AXELEREX CORP.
1724009,PRT,PermRock Royalty Trust
1724344,ETTX,Entasis Therapeutics Holdings Inc.
1724521,RCUS,"Arcus Biosciences, Inc."
1724542,CLPS,CLPS Inc
1724569,WALL,Golden Metropolis International Ltd
1724670,PRSP,Perspecta Inc.
1724755,GHG,GreenTree Hospitality Group Ltd.
1724965,TALO,TALOS ENERGY INC.
1725033,XYF,X Financial
1725057,CDAY,Ceridian HCM Holding Inc.
1725063,CNJG,Jufeel International Group
1725123,CANG,Cango Inc.
1725134,DMS,Leo Holdings Corp.
1725134,LHC,Leo Holdings Corp.
1725134,LHC-UN,Leo Holdings Corp.
1725134,LHC-WT,Leo Holdings Corp.
1725160,ZNTL,"Zentalis Pharmaceuticals, Inc."
1725255,AHCO,AdaptHealth Corp.
1725255,AHCOW,AdaptHealth Corp.
1725293,GRIN,Grindrod Shipping Holdings Ltd.
1725332,SFET,Safe-T Group Ltd.
1725526,HPR,HighPoint Resources Corp
1725579,PS,"Pluralsight, Inc."
1725750,PNRLY,Paringa Resources Ltd
1725872,MFAC,Megalith Financial Acquisition Corp
1725872,MFAC-WT,Megalith Financial Acquisition Corp
1725964,NTR,Nutrien Ltd.
1726122,CEF,Sprott Physical Gold & Silver Trust
1726126,EPSN,Epsilon Energy Ltd.
1726173,BH,Biglari Holdings Inc.
1726173,BH-A,Biglari Holdings Inc.
1726189,NEW,Puxin Ltd
1726293,PACQ,Pure Acquisition Corp.
1726293,PACQU,Pure Acquisition Corp.
1726293,PACQW,Pure Acquisition Corp.
1726711,ADTX,"ADiTx Therapeutics, Inc."
1726978,GSHD,"Goosehead Insurance, Inc."
1727196,SRRK,Scholar Rock Holding Corp
1727263,FTDR,"frontdoor, inc."
1728041,CFFA,CF Finance Acquisition Corp.
1728041,CFFAU,CF Finance Acquisition Corp.
1728041,CFFAW,CF Finance Acquisition Corp.
1728117,GOSS,"Gossamer Bio, Inc."
1728190,HUYA,HUYA Inc.
1728205,PLL,Piedmont Lithium Ltd
1728328,IMLFF,InMed Pharmaceuticals Inc.
1728688,IIIV,"i3 Verticals, Inc."
1728951,EPRT,"ESSENTIAL PROPERTIES REALTY TRUST, INC."
1729089,PHCF,"Puhui Wealth Investment Management Co., Ltd."
1729149,VMD,"VIEMED HEALTHCARE, INC."
1729173,UXIN,Uxin Ltd
1729427,CNSP,"CNS Pharmaceuticals, Inc."
1729750,KBNT,"Kubient, Inc."
1729756,FTACU,Fintech Acquisition Corp. III
1729756,FTACW,Fintech Acquisition Corp. III
1729756,FTAC,Fintech Acquisition Corp. III
1729944,IMAC,"IMAC Holdings, Inc."
1729944,IMACW,"IMAC Holdings, Inc."
1730168,AVGO,Broadcom Inc.
1730168,AVGOP,Broadcom Inc.
1730346,CHRA,"Charah Solutions, Inc."
1730430,KNSA,"Kiniksa Pharmaceuticals, Ltd."
1730463,AUTL,Autolus Therapeutics plc
1730773,BSFC,Blue Star Foods Corp.
1730869,OBTX,"OBITX, Inc."
1730984,BCML,BayCom Corp
1731176,TOTA,Tottenham Acquisition I Ltd
1731176,TOTAR,Tottenham Acquisition I Ltd
1731176,TOTAU,Tottenham Acquisition I Ltd
1731176,TOTAW,Tottenham Acquisition I Ltd
1731289,VTIQW,Nikola Corp
1731289,NKLA,Nikola Corp
1731289,NKLAW,Nikola Corp
1731289,VTIQ,Nikola Corp
1731289,VTIQU,Nikola Corp
1731348,TLRY,"Tilray, Inc."
1731388,EDRY,EuroDry Ltd.
1731727,LMPX,"LMP Automotive Holdings, Inc."
1731831,EIDX,"Eidos Therapeutics, Inc."
1731899,CSCA,"CORNERSTONE MANAGEMENT, INC."
1731911,SKLV,SKYE LIFE VENTURES LTD.
1732845,WRK,WestRock Co
1733186,VNE,"Veoneer, Inc."
1733294,GBIO,Generation Bio Co.
1733298,QTT,Qutoutiao Inc.
1733413,TFFP,"TFF Pharmaceuticals, Inc."
1733418,APHA,Aphria Inc.
1733868,CNF,CNFinance Holdings Ltd.
1733998,NWN,Northwest Natural Holding Co
1734005,APM,Aptorum Group Ltd
1734107,SOHU,Sohu.com Ltd
1734262,CTK,CooTek(Cayman)Inc.
1734342,AMTB,Amerant Bancorp Inc.
1734342,AMTBB,Amerant Bancorp Inc.
1734517,VIE,"Viela Bio, Inc."
1734520,ALYA,Alithya Group inc
1734551,RCHR,"ArcherDX, Inc."
1734713,BV,"BrightView Holdings, Inc."
1734768,IMV,IMV Inc.
1734875,MSVB,"Mid-Southern Bancorp, Inc."
1734902,WEI,Weidai Ltd.
1735012,IVST,"Innovest Global, Inc."
1735041,GTEC,Greenland Technologies Holding Corp.
1735041,GTECW,Greenland Technologies Holding Corp.
1735184,RVI,Retail Value Inc.
1735438,MGTX,MeiraGTx Holdings plc
1735556,PLIN,"China Xiangtai Food Co., Ltd."
1735707,GTX,Garrett Motion Inc.
1735858,FPAC,Far Point Acquisition Corp
1736541,NIO,NIO Inc.
1736865,DVLP,"Golden Developing Solutions, Inc."
1736874,HCCH,HL Acquisitions Corp.
1736874,HCCHR,HL Acquisitions Corp.
1736874,HCCHU,HL Acquisitions Corp.
1736874,HCCHW,HL Acquisitions Corp.
1736946,ARLO,"Arlo Technologies, Inc."
1737193,BJCD,"Baja Custom Design, Inc."
1737204,RVRA,"Riviera Resources, Inc."
1737287,ALLO,"Allogene Therapeutics, Inc."
1737339,JG,Aurora Mobile Ltd
1737372,SYSX,"Sysorex, Inc."
1737422,NFC,New Frontier Health Corp
1737422,NFH,New Frontier Health Corp
1737422,NFH-WT,New Frontier Health Corp
1737450,OPRA,Opera Ltd
1737647,IVITF,Invictus MD Strategies Corp.
1737706,SDRL,Seadrill Ltd
1737806,PDD,Pinduoduo Inc.
1737927,CGC,Canopy Growth Corp
1737953,REPL,"Replimune Group, Inc."
1738177,CMBM,Cambium Networks Corp
1738699,WKEY,Wisekey International Holding S.A.
1738758,GSMG,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd
1738758,GSMGW,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd
1738827,KLXE,"KLX Energy Services Holdings, Inc."
1738906,YI,"111, Inc."
1739104,ELAN,Elanco Animal Health Inc
1739104,ELAT,Elanco Animal Health Inc
1739174,PHGE,BiomX Inc.
1739174,PHGE-UN,BiomX Inc.
1739174,PHGE-WT,BiomX Inc.
1739376,GGBXF,Green Growth Brands Inc.
1739426,OSMT,Osmotica Pharmaceuticals plc
1739445,ACA,"Arcosa, Inc."
1739566,CCH,Collier Creek Holdings
1739566,CCH-UN,Collier Creek Holdings
1739566,CCH-WT,Collier Creek Holdings
1739566,UTZ,Collier Creek Holdings
1739936,SVMK,SVMK Inc.
1739940,CI,Cigna Corp
1739942,SWI,SolarWinds Corp
1740332,REZI,"RESIDEO TECHNOLOGIES, INC."
1740547,UROV,Urovant Sciences Ltd.
1740594,ARCE,Arco Platform Ltd.
1740695,LXAM,"Lux Amber, Corp."
1740797,FRCK,TREND INNOVATIONS HOLDING INC.
1740797,FRCKD,TREND INNOVATIONS HOLDING INC.
1740915,FTCH,Farfetch Ltd
1741231,FMCI,Forum Merger II Corp
1741231,FMCIU,Forum Merger II Corp
1741231,FMCIW,Forum Merger II Corp
1741257,BFGX,"BANGFU TECHNOLOGY GROUP CO., LTD."
1741257,KLDA,"BANGFU TECHNOLOGY GROUP CO., LTD."
1741489,ELVG,"Elvictor Group, Inc."
1741530,QFIN,"360 Finance, Inc."
1741534,MDJH,MDJM LTD
1742056,LAIX,LAIX Inc.
1742089,CBMB,"CBM BANCORP, INC."
1742341,HKIT,HiTek Global Inc.
1742518,MTC,"MMTec, Inc."
1742691,PMTG,PIMCO Mortgage Income Trust Inc.
1742692,INMD,InMode Ltd.
1742770,VIOT,"Viomi Technology Co., Ltd"
1742924,LTHM,Livent Corp.
1742927,TZAC,Tenzing Acquisition Corp.
1742927,TZACU,Tenzing Acquisition Corp.
1742927,TZACW,Tenzing Acquisition Corp.
1743102,JFIN,Jiayin Group Inc.
1743340,TC,TuanChe Ltd
1743725,GDYN,"GRID DYNAMICS HOLDINGS, INC."
1743725,GDYNW,"GRID DYNAMICS HOLDINGS, INC."
1743745,GNLN,"Greenlane Holdings, Inc."
1743858,LOAC,Longevity Acquisition Corp
1743858,LOACR,Longevity Acquisition Corp
1743858,LOACU,Longevity Acquisition Corp
1743858,LOACW,Longevity Acquisition Corp
1743881,BBIO,"BridgeBio Pharma, Inc."
1743886,FLFG,"Federal Life Group, Inc."
1743971,MOGU,MOGU Inc.
1744345,RWBYF,Red White & Bloom Brands Inc.
1744345,TDRYD,Red White & Bloom Brands Inc.
1744345,TDRYF,Red White & Bloom Brands Inc.
1744489,DIS,Walt Disney Co
1744494,AMCI,AMCI Acquisition Corp.
1744494,AMCIU,AMCI Acquisition Corp.
1744494,AMCIW,AMCI Acquisition Corp.
1744659,AKRO,"Akero Therapeutics, Inc."
1744676,TME,Tencent Music Entertainment Group
1744781,NIU,Niu Technologies
1744894,SG,"Sirius International Insurance Group, Ltd."
1745041,IAA,"IAA, Inc."
1745078,VYND,"Vynleads, Inc."
1745317,GRAF-WT,Graf Industrial Corp.
1745317,GRAF,Graf Industrial Corp.
1745317,GRAF-UN,Graf Industrial Corp.
1745431,STNE,StoneCo Ltd.
1745797,MNRL,"Brigham Minerals, Inc."
1745916,PFSI,"PennyMac Financial Services, Inc."
1745999,BEAM,Beam Therapeutics Inc.
1746037,ARYA,ARYA SCIENCES ACQUISITION CORP.
1746037,ARYAU,ARYA SCIENCES ACQUISITION CORP.
1746037,ARYAW,ARYA SCIENCES ACQUISITION CORP.
1746109,BFC,Bank First Corp
1746119,MUGH,MU GLOBAL HOLDING Ltd
1746129,BSVN,Bank7 Corp.
1746466,EQ,"Equillium, Inc."
1746468,EDTX,EdtechX Holdings Acquisition Corp.
1746468,EDTXU,EdtechX Holdings Acquisition Corp.
1746468,EDTXW,EdtechX Holdings Acquisition Corp.
1746473,PLRX,"PLIANT THERAPEUTICS, INC."
1746563,POTN,"PotNetwork Holdings, Inc."
1746618,RVLV,"Revolve Group, Inc."
1747009,ETRN,Equitrans Midstream Corp
1747068,MCBS,"MetroCity Bankshares, Inc."
1747079,TRWH,"Twin River Worldwide Holdings, Inc."
1747661,HHT,"Color Star Technology Co., Ltd."
1748024,XTF,Exeter Finance Corp
1748252,DDMX,"DD3 Acquisition Corp., S.A. de C.V."
1748621,ALAC,Alberton Acquisition Corp
1748669,PRMI,Priam Properties Inc.
1748773,RTLR,RATTLER MIDSTREAM LP
1748790,AMCR,Amcor plc
1748797,DOOO,BRP Inc.
1748824,BSA,BrightSphere Investment Group Inc.
1748824,BSIG,BrightSphere Investment Group Inc.
1748907,ORTX,Orchard Therapeutics plc
1749723,NFE,New Fortress Energy LLC
1749797,CIH,China Index Holdings Ltd
1750019,TCRR,TCR2 THERAPEUTICS INC.
1750106,HFEN,HF Enterprises Inc.
1750145,BXT,United States Bitcoin & Treasury Investment Trust
1750153,HCAC,Hennessy Capital Acquisition Corp IV
1750153,HCACW,Hennessy Capital Acquisition Corp IV
1750264,PUYI,"PUYI, INC."
1750384,SOLI,"SOLEI SYSTEMS, INC."
1750593,DUO,Fangdd Network Group Ltd.
1750735,MRBK,Meridian Corp
1750777,HWKE,"Hawkeye Systems, Inc."
1751143,ATCX,"ATLAS TECHNICAL CONSULTANTS, INC."
1751143,ATCXW,"ATLAS TECHNICAL CONSULTANTS, INC."
1751299,KLDO,"Kaleido Biosciences, Inc."
1751692,BCOW,"1895 Bancorp of Wisconsin, Inc."
1751700,TBBA,"TEB Bancorp, Inc."
1751783,RBKB,"Rhinebeck Bancorp, Inc."
1751788,DOW,DOW INC.
1751876,HAPP,Happiness Biotech Group Ltd
1752036,CALB,California BanCorp
1752039,PPHI,"POSITIVE PHYSICIANS HOLDINGS, INC."
1752108,RBZHF,Reebonz Holding Ltd
1752108,RBZWF,Reebonz Holding Ltd
1752108,RBNZF,Reebonz Holding Ltd
1752108,RBZ,Reebonz Holding Ltd
1752108,RBZAW,Reebonz Holding Ltd
1752372,EZOO,Ezagoo Ltd
1752474,KLDI,KLDiscovery Inc.
1752474,KLDIW,KLDiscovery Inc.
1752524,FLWPF,Flowr Corp
1752828,GXGXU,GX Acquisition Corp.
1752836,CVET,"COVETRUS, INC."
1753162,FTHM,Fathom Holdings Inc.
1753268,RUHN,Ruhnn Holding Ltd
1753539,SFTW-UN,Osprey Technology Acquisition Corp.
1753539,SFTW-WT,Osprey Technology Acquisition Corp.
1753539,SFTW,Osprey Technology Acquisition Corp.
1753648,JFK,8i Enterprises Acquisition Corp.
1753648,JFKKR,8i Enterprises Acquisition Corp.
1753648,JFKKU,8i Enterprises Acquisition Corp.
1753648,JFKKW,8i Enterprises Acquisition Corp.
1753673,HHHHR,Scienjoy Holding Corp
1753673,SJ,Scienjoy Holding Corp
1753673,SJOYW,Scienjoy Holding Corp
1753673,HHHHU,Scienjoy Holding Corp
1753673,HHHHW,Scienjoy Holding Corp
1753706,ACTT,"Whole Earth Brands, Inc."
1753706,ACTTU,"Whole Earth Brands, Inc."
1753706,ACTTW,"Whole Earth Brands, Inc."
1753706,FREE,"Whole Earth Brands, Inc."
1753706,FREEW,"Whole Earth Brands, Inc."
1753886,STON,Stonemor Inc.
1753931,SOLQ,Soltrest Inc.
1754068,ALVR,"Allovir, Inc."
1754170,MNCL,Monocle Acquisition Corp
1754301,FOX,Fox Corp
1754301,FOXA,Fox Corp
1754323,PBTS,"Powerbridge Technologies Co., Ltd."
1754581,FUTU,Futu Holdings Ltd
1754664,ALEAF,Aleafia Health Inc.
1754824,SAMA,Schultze Special Purpose Acquisition Corp.
1755058,ATIF,ATIF Holdings Ltd
1755101,ALDS,APPlife Digital Solutions Inc
1755237,CYCN,"Cyclerion Therapeutics, Inc."
1755672,CTVA,"Corteva, Inc."
1755953,KERN,Akerna Corp.
1755953,KERNW,Akerna Corp.
1756180,NCRA,"NOCERA, INC."
1756262,TMDX,"TransMedics Group, Inc."
1756497,CHNG,Change Healthcare Inc.
1756497,CHNGU,Change Healthcare Inc.
1756607,EQX,Equinox Gold Corp.
1756607,EQXWF,Equinox Gold Corp.
1756640,WISM,Wiseman Global Ltd
1756699,TIGR,UP Fintech Holding Ltd
1756708,JMIA,Jumia Technologies AG
1757064,GNFT,Genfit S.A.
1757067,PAPA,"W O Group, Inc."
1757073,NVST,Envista Holdings Corp
1757083,YZCM,"Leaping Group Co., Ltd."
1757097,CNTG,Centogene N.V.
1757143,AIH,Aesthetic Medical International Holdings Group Ltd
1757399,TUFN,Tufin Software Technologies Ltd.
1757715,MWK,"Mohawk Group Holdings, Inc."
1757840,INDO,Indonesia Energy Corp Ltd
1757898,STE,STERIS plc
1757932,RMG,RMG Acquisition Corp.
1757932,RMG-UN,RMG Acquisition Corp.
1757932,RMG-WT,RMG Acquisition Corp.
1758009,QUBT,Quantum Computing Inc.
1758057,GMHI,"Gores Metropoulos, Inc."
1758057,GMHIU,"Gores Metropoulos, Inc."
1758488,OSW,ONESPAWORLD HOLDINGS Ltd
1758530,SY,So-Young International Inc.
1758730,TW,Tradeweb Markets Inc.
1758736,MKD,Molecular Data Inc.
1759008,ACAM,Acamar Partners Acquisition Corp.
1759008,ACAMU,Acamar Partners Acquisition Corp.
1759008,ACAMW,Acamar Partners Acquisition Corp.
1759136,BHAT,Blue Hat Interactive Entertainment Technology
1759138,CABA,"Cabaletta Bio, Inc."
1759413,MEDU,Meten International Education Group
1759425,MIRM,"Mirum Pharmaceuticals, Inc."
1759509,LYFT,"Lyft, Inc."
1759528,BKSW,Baikang Biological Group Holdings Ltd
1759546,DPHC,DiamondPeak Holdings Corp.
1759614,YJ,Yunji Inc.
1759631,SHLL,Tortoise Acquisition Corp.
1759774,PSTL,"Postal Realty Trust, Inc."
1759783,EH,EHang Holdings Ltd
1759824,ALTG,ALTA EQUIPMENT GROUP INC.
1759824,ALTG-WT,ALTA EQUIPMENT GROUP INC.
1760026,MSSV,"MESO NUMISMATICS, INC."
1760173,RTIX,"RTI Surgical Holdings, Inc."
1760233,UBID,"uBid Holdings, Inc./New"
1760233,UBIDD,"uBid Holdings, Inc./New"
1760542,HOOK,HOOKIPA Pharma Inc.
1760683,ESSC,East Stone Acquisition Corp
1760683,ESSCR,East Stone Acquisition Corp
1760683,ESSCU,East Stone Acquisition Corp
1760683,ESSCW,East Stone Acquisition Corp
1760689,THCB,Tuscan Holdings Corp.
1760717,SCPL,SciPlay Corp
1760903,JUPW,"Jupiter Wellness, Inc."
1760965,KTB,"Kontoor Brands, Inc."
1761312,PLMR,"Palomar Holdings, Inc."
1761540,SRUS,STRATUS CAPITAL CORP
1761612,BCYC,BICYCLE THERAPEUTICS plc
1761696,CRKN,Crown Electrokinetics Corp.
1761940,DSSI,Diamond S Shipping Inc.
1762239,KAVL,"Kaival Brands Innovations Group, Inc."
1762301,FVRR,Fiverr International Ltd.
1762303,RCEL,"Avita Therapeutics, Inc."
1762322,INSU,Insurance Acquisition Corp.
1762322,INSUU,Insurance Acquisition Corp.
1762322,INSUW,Insurance Acquisition Corp.
1762359,ACRGF,"Acreage Holdings, Inc."
1762417,DOYU,DouYu International Holdings Ltd
1762459,ATC,Atotech Ltd
1762506,VIST,"Vista Oil & Gas, S.A.B. de C.V."
1762692,REEY,REED Ltd
1763197,MOHO,ECMOHO Ltd
1763329,TWGL,"20/20 Global, Inc."
1763731,RPLA,Replay Acquisition Corp.
1763731,RPLA-UN,Replay Acquisition Corp.
1763731,RPLA-WT,Replay Acquisition Corp.
1763950,LTRN,Lantern Pharma Inc.
1764013,IMVT,"Immunovant, Inc."
1764013,IMVTU,"Immunovant, Inc."
1764013,IMVTW,"Immunovant, Inc."
1764046,CCC,CLARIVATE Plc
1764301,SCPE,SC Health Corp
1764301,SCPE-UN,SC Health Corp
1764301,SCPE-WT,SC Health Corp
1764711,PAAC,PROFICIENT ALPHA ACQUISITION CORP
1764711,PAACR,PROFICIENT ALPHA ACQUISITION CORP
1764711,PAACU,PROFICIENT ALPHA ACQUISITION CORP
1764711,PAACW,PROFICIENT ALPHA ACQUISITION CORP
1764925,WORK,"Slack Technologies, Inc."
1765604,IWAC,ISWILL ACQUISITION Corp
1765826,BZRD,"Fast Lane Holdings, Inc."
1765826,FLHID,"Fast Lane Holdings, Inc."
1766146,LATN,Union Acquisition Corp. II
1766146,LATNU,Union Acquisition Corp. II
1766146,LATNW,Union Acquisition Corp. II
1766368,MEC,"Mayville Engineering Company, Inc."
1766400,PNTG,"Pennant Group, Inc."
1766502,CHWY,"Chewy, Inc."
1766526,TECTP,"Tectonic Financial, Inc."
1766600,SNDL,Sundial Growers Inc.
1767007,NRI,"Fortis Minerals, LLC"
1767043,SONG,Akazoo S.A.
1767043,SONGW,Akazoo S.A.
1767258,XPEL,"XPEL, Inc."
1767582,LK,Luckin Coffee Inc.
1767582,LKNCY,Luckin Coffee Inc.
1767837,RMBI,"Richmond Mutual Bancorporation, Inc."
1768012,LCA,"Landcadia Holdings II, Inc."
1768012,LCAHU,"Landcadia Holdings II, Inc."
1768012,LCAHW,"Landcadia Holdings II, Inc."
1768206,ONL,Oxford Northeast Ltd.
1768224,ARCT,Arcturus Therapeutics Holdings Inc.
1768225,EMHTF,Emerald Health Therapeutics Inc.
1768259,GSX,GSX Techedu Inc.
1768267,CRNC,Cerence Inc.
1768910,GRCYU,Greencity Acquisition Corp
1769256,QK,Q&K INTERNATIONAL GROUP Ltd
1769267,FSEA,First Seacoast Bancorp
1769318,THBR,"Thunder Bridge Acquisition II, LTD"
1769318,THBRU,"Thunder Bridge Acquisition II, LTD"
1769318,THBRW,"Thunder Bridge Acquisition II, LTD"
1769484,BIOX,Bioceres Crop Solutions Corp.
1769484,BIOX-WT,Bioceres Crop Solutions Corp.
1769624,AGBA,AGBA Acquisition Ltd
1769624,AGBAR,AGBA Acquisition Ltd
1769624,AGBAU,AGBA Acquisition Ltd
1769624,AGBAW,AGBA Acquisition Ltd
1769663,PBFS,"Pioneer Bancorp, Inc./MD"
1769725,ERKH,"Eureka Homestead Bancorp, Inc."
1769731,HKIB,AMTD International Inc.
1769768,EJH,E-Home Household Service Holdings Ltd
1770088,WIMI,WiMi Hologram Cloud Inc.
1770141,GIX,"GigCapital2, Inc."
1770141,GIX-RI,"GigCapital2, Inc."
1770141,GIX-UN,"GigCapital2, Inc."
1770141,GIX-WT,"GigCapital2, Inc."
1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.
1770251,ORSN,Orisun Acquisition Corp.
1770251,ORSNR,Orisun Acquisition Corp.
1770251,ORSNU,Orisun Acquisition Corp.
1770251,ORSNW,Orisun Acquisition Corp.
1770450,XRX,Xerox Holdings Corp
1770540,CMDS,CloudMinds Inc.
1770787,TXG,"10x Genomics, Inc."
1770883,LINX,Linx S.A.
1771007,AFYA,Afya Ltd
1771077,PSYC,"Telemynd, Inc."
1771279,WSG,Wanda Sports Group Co Ltd
1771515,GO,Grocery Outlet Holding Corp.
1771885,HUGE,FSD Pharma Inc.
1771908,HYACU,Haymaker Acquisition Corp. II
1771910,ADCT,ADC Therapeutics SA
1771917,KRTX,"Karuna Therapeutics, Inc."
1771928,FLLC,Fellazo Inc.
1771928,FLLCU,Fellazo Inc.
1771928,FLZOF,Fellazo Inc.
1771951,WEIX,Dynamic Shares Trust
1772016,BRBR,"BELLRING BRANDS, INC."
1772177,KRUS,"KURA SUSHI USA, INC."
1772253,FLNG,Flex LNG Ltd.
1772695,NOVA,Sunnova Energy International Inc.
1772720,PIC,Pivotal Investment Corp II
1772720,PIC-UN,Pivotal Investment Corp II
1772720,PIC-WT,Pivotal Investment Corp II
1772757,DEAC,DraftKings Inc.
1772757,DEACU,DraftKings Inc.
1772757,DEACW,DraftKings Inc.
1772757,DKNG,DraftKings Inc.
1772757,DKNGW,DraftKings Inc.
1772757,DKNGZ,DraftKings Inc.
1772921,ONEW,OneWater Marine Inc.
1773086,ZGYHU,Yunhong International
1773086,ZGYHW,Yunhong International
1773086,ZGYHR,Yunhong International
1773087,THCA,Tuscan Holdings Corp. II
1773087,THCAU,Tuscan Holdings Corp. II
1773087,THCAW,Tuscan Holdings Corp. II
1773250,MMX,MAVERIX METALS INC.
1773383,DT,"Dynatrace, Inc."
1773427,SWTX,"SpringWorks Therapeutics, Inc."
1773751,OAC,Oaktree Acquisition Corp.
1773751,OAC-UN,Oaktree Acquisition Corp.
1773751,OAC-WT,Oaktree Acquisition Corp.
1774170,PWFL,"PowerFleet, Inc."
1774675,CCX,Churchill Capital Corp II
1774675,CCX-UN,Churchill Capital Corp II
1774675,CCX-WT,Churchill Capital Corp II
1774983,BROG,Brooge Energy Ltd
1774983,BROGW,Brooge Energy Ltd
1775085,CLEU,China Liberal Education Holdings Ltd
1775625,SDC,"SmileDirectClub, Inc."
1775898,UCL,uCloudlink Group Inc.
1776048,AMMX,Ameramex International Inc
1776067,DFWH,Oriental Culture Holding LTD
1776661,CPAA,Conyers Park II Acquisition Corp.
1776661,CPAAU,Conyers Park II Acquisition Corp.
1776661,CPAAW,Conyers Park II Acquisition Corp.
1776903,NFIN,Netfin Acquisition Corp.
1776903,NFINU,Netfin Acquisition Corp.
1776903,NFINW,Netfin Acquisition Corp.
1776909,SAQN,Software Acquisition Group Inc.
1776909,SAQNU,Software Acquisition Group Inc.
1776909,SAQNW,Software Acquisition Group Inc.
1776967,NTCO,Natura &Co Holding S.A.
1776985,BNTX,BioNTech SE
1777319,CISO,CERBERUS CYBER SENTINEL CORP
1777393,SBE,Switchback Energy Acquisition Corp
1777393,SBE-UN,Switchback Energy Acquisition Corp
1777393,SBE-WT,Switchback Energy Acquisition Corp
1777921,APXT,Apex Technology Acquisition Corp
1777921,APXTU,Apex Technology Acquisition Corp
1777921,APXTW,Apex Technology Acquisition Corp
1777946,DFNS,LGL Systems Acquisition Corp.
1777946,DFNS-UN,LGL Systems Acquisition Corp.
1777946,DFNS-WT,LGL Systems Acquisition Corp.
1778016,IMAB,I-Mab
1778404,ZGHB,China Eco-Materials Group Co. Ltd
1778630,ML,Meili Auto Holdings Ltd
1778784,PVBC,"Provident Bancorp, Inc. /MD/"
1778805,TRNF,"Taronis Fuels, Inc."
1778982,HUIZ,Huize Holding Ltd
1779020,LOAK,Live Oak Acquisition Corp
1779020,LOAK-UN,Live Oak Acquisition Corp
1779020,LOAK-WT,Live Oak Acquisition Corp
1779128,EXPC,Experience Investment Corp.
1779128,EXPCU,Experience Investment Corp.
1779128,EXPCW,Experience Investment Corp.
1779474,SSPK,Silver Spike Acquisition Corp.
1779474,SSPKU,Silver Spike Acquisition Corp.
1779476,KRKR,36Kr Holdings Inc.
1779578,QLI,Qilian International Holding Group Ltd
1780097,BXRX,"Baudax Bio, Inc."
1780232,GFL,GFL Environmental Inc.
1780232,GFLU,GFL Environmental Inc.
1780262,NBAC,Newborn Acquisition Corp
1780262,NBACR,Newborn Acquisition Corp
1780262,NBACU,Newborn Acquisition Corp
1780262,NBACW,Newborn Acquisition Corp
1780312,NPA,New Providence Acquisition Corp.
1780312,NPAUU,New Providence Acquisition Corp.
1780312,NPAWW,New Providence Acquisition Corp.
1780531,OCFT,"ONECONNECT FINANCIAL TECHNOLOGY CO., LTD."
1780652,CAN,Canaan Inc.
1780731,GIP,"Global Internet of People, Inc."
1780785,CNEY,"CN ENERGY GROUP, INC."
1781115,ALUS,Alussa Energy Acquisition Corp.
1781115,ALUS-UN,Alussa Energy Acquisition Corp.
1781115,ALUS-WT,Alussa Energy Acquisition Corp.
1781162,SRAC,Stable Road Acquisition Corp.
1781162,SRACU,Stable Road Acquisition Corp.
1781162,SRACW,Stable Road Acquisition Corp.
1781193,QH,QUHUO Ltd
1781335,OTIS,Otis Worldwide Corp
1781726,GJCU,"GJ Culture Group US, Inc."
1781753,DAO,"Youdao, Inc."
1781755,BRP,"BRP Group, Inc."
1781983,APRE,"Aprea Therapeutics, Inc."
1782037,YGMZ,MingZhu Logistics Holdings Ltd
1782309,EDTK,Skillful Craftsman Education Technology Ltd
1782594,GTH,Genetron Holdings Ltd
1782754,AZEK,AZEK Co Inc.
1782941,TIRX,TIAN RUIXIANG HOLDINGS LTD
1783010,AMYT,Amryt Pharma plc
1783180,CARR,Carrier Global Corp
1783183,PHAT,"Phathom Pharmaceuticals, Inc."
1783398,GHIV,"Gores Holdings IV, Inc."
1783398,GHIVU,"Gores Holdings IV, Inc."
1783398,GHIVW,"Gores Holdings IV, Inc."
1783400,ECOL,"US Ecology, Inc."
1783400,ECOLW,"US Ecology, Inc."
1783407,LIZI,LIZHI INC.
1783875,FFNTF,4Front Ventures Corp.
1784254,MDIA,Mediaco Holding Inc.
1784535,PTAC,PropTech Acquisition Corp
1784535,PTACU,PropTech Acquisition Corp
1784535,PTACW,PropTech Acquisition Corp
1784797,BRMK,Broadmark Realty Capital Inc.
